docid	prececl
23549581	0.266666666667	0.733333333333
11401641	0.238095238095	0.333333333333
22744141	0.0	0
20739054	0.363636363636	0.333333333333
16427787	0.0	0
24350813	0	0
21211686	1.0	0.25
24960665	0	0
7844976	0.777777777778	0.666666666667
2188766	0.0	0
24726342	0.0	0
23103798	0.0	0
25931290	0.0	0
18503531	0.0	0
8989009	0.0	0
15133359	0.0	0
23838728	0.0	0
11454878	1.0	0.0504201680672
18077611	0.0	0
25950425	0.604166666667	0.428571428571
21491990	0.0	0
14739125	0.0	0
3067745	0.791666666667	0.666666666667
21982657	0.0	0
14763035	0.9375	0.46875
8726604	0.333333333333	0.147058823529
20226474	0.0	0
11737955	0.425	0.55
10934569	1.0	0.194444444444
21924760	0.0	0
10475150	0.428571428571	0.238095238095
20147856	0.8	0.333333333333
10589810	0.0	0
2088233	0.0	0
10940525	0.142857142857	0.0833333333333
18337284	0.5	1.0
19727232	0.625	1.0
20804366	0.666666666667	0.75
23114870	0.0	0
19802506	0.0	0
25886492	0.0	0
19376304	0.0	0
21914768	0.0	0
15358868	0.0	0
21393467	0.0	0
20509069	0	0
11229858	0.0	0
16505427	0.166666666667	0.6
4919024	0.0	0
22865017	0.714285714286	0.383333333333
10763172	0.8	0.535714285714
18783504	0.294117647059	0.25
25898782	0	0
11495215	0.5	0.9
18773733	0.0	0
23985254	0.150793650794	1.0
7808649	0.5	1.0
24989854	0.0	0
22154769	0.0	0
7853069	0.0	0
1968178	0.0	0
12709693	0.806623931624	0.507936507937
23849147	0.0	0
23021296	0.0	0
22881991	0	0
25479285	0.0	0
9394106	0.25	0.136363636364
23356250	0.0	0
1669598	0.0	0
10578479	0	0
15014018	0.416666666667	0.25
16295154	1.0	0.0208333333333
3074300	0.357142857143	0.277777777778
9816035	0.28125	0.5
18845996	0.821428571429	0.95
19159999	0.785714285714	0.3125
8519720	1.0	0.25
1286547	0.571428571429	0.666666666667
26210844	0.0	0
8913901	0.5	0.916666666667
6421395	0.0	0
9695300	0.0	0
16167234	0.333333333333	0.0769230769231
1963383	0.0	0
2908133	0.0	0
12595499	0.0	0
22956006	0.939393939394	0.5
9481998	1.0	0.333333333333
21718094	0.842424242424	0.666666666667
11891832	1.0	0.208333333333
12960652	0.0	0
2066441	0.8125	0.249572649573
17897478	1.0	0.428571428571
22341427	0.0	0
18544974	0.540909090909	0.548076923077
384815	0.8	0.4
20943715	0.395833333333	0.64367816092
24080592	0.454545454545	0.666666666667
14679127	0.0	0
25784723	1.0	0.153846153846
25068497	0.0	0
17321989	0.666666666667	0.5
21975269	0.0	0
25885649	0.0	0
24803369	0.0	0
15193668	0.666666666667	0.48
20560622	0.0	0
8916620	0.0	0
19108790	0.639898989899	0.586666666667
19708562	0.0	0
22271197	0.0	0
22538329	0.0	0
2678230	1.0	1.0
3534803	0.464285714286	1.0
21106663	0.0	0
25369243	0.0	0
17293018	0.384615384615	0.208333333333
6938020	1.0	0.55
12576806	0.0	0
11381289	0.0833333333333	0.333333333333
12477021	0.0	0
24515505	0.0	0
9730996	0.0	0
21866656	0.666666666667	0.0357142857143
19301724	0.0	0
7827398	0.0	0
8779382	0.0	0
1131298	0.0	0
11750293	0.0	0
2223363	0.0	0
9573502	0.0	0
1780092	0.0	0
15848261	0.421052631579	0.319444444444
23417625	0.961538461538	0.2
17616069	0.0	0
18958161	0.0	0
10764172	0.5	0.333333333333
12139812	0.0	0
6989377	0.0	0
3081600	0.0	0
8771302	0.0	0
2803397	0.769230769231	0.565909090909
26278470	0.740740740741	0.771428571429
19096921	1.0	0.5
7598243	0.375	1.0
21896676	0.0	0
22897461	0.78125	0.380952380952
10752495	0.0	0
23392542	0.641025641026	0.363636363636
9229602	0.0	0
15854186	0.6	0.25
22435114	0.666666666667	0.555555555556
6920252	0	0
7017018	0.0	0
3919804	1.0	1.0
16055807	1.0	0.5
10390665	0.722222222222	0.857142857143
10070173	0.75	0.2
12586799	0.277777777778	0.5
18975051	0	0
22416755	0.0	0
21029638	0.363636363636	0.4
6951573	0.0	0
1459268	1.0	0.272727272727
11642083	0.0	0
24451919	1.0	0.666666666667
7831628	0.0	0
24317958	0.0	0
8911222	0.0	0
8911223	0.0	0
20618920	1.0	0.176470588235
18189160	0.0	0
11317090	0.0	0
7707420	0.0	0
21669557	0.0	0
22420121	0.0	0
6418441	0.0	0
18229990	0	0
22646975	0.75	0.366666666667
23357440	0.557638888889	0.71875
7814711	1.0	0.333333333333
24660757	0.0	0
361799	0.8	0.5
21170734	0.0	0
24075141	0.0	0
10912743	0.133333333333	0.2
20189026	0.0	0
15858959	0.153846153846	0.25
11829043	0.0	0
11099086	0.451282051282	0.666666666667
2224060	0.0	0
mean	0.282326549904	0.209966136723
mean_2	0.641956797995	0.477423001359
percent	43.9790575916
